,Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany
1033,37.0,Yes,,Sales,1.0,Life Sciences,1,Male,2,3,Sales Executive,3.0,10609.0,5,No,11,3,14
1034,36.0,No,,Sales,,Life Sciences,3,Female,3,2,Sales Representative,4.0,4502.0,3,No,15,3,13
1035,,No,Non-Travel,Research & Development,24.0,Life Sciences,2,Female,3,2,Laboratory Technician,2.0,5674.0,7,No,15,3,9
1036,26.0,No,Travel_Rarely,,1.0,Life Sciences,2,Female,2,1,Research Scientist,3.0,2933.0,1,Yes,13,3,1
1037,41.0,No,Travel_Rarely,Sales,9.0,Life Sciences,3,Male,3,3,Sales Executive,3.0,8189.0,3,Yes,13,3,9
1038,28.0,Yes,Non-Travel,Research & Development,,Technical Degree,2,Male,2,3,Healthcare Representative,1.0,8722.0,1,No,12,3,10
1039,31.0,Yes,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,4084.0,1,No,12,3,7
1040,35.0,No,Travel_Frequently,Research & Development,4.0,Life Sciences,3,Male,3,2,Research Scientist,3.0,4249.0,1,Yes,11,3,9
1041,19.0,Yes,Travel_Rarely,Human Resources,2.0,Technical Degree,1,Male,2,1,Human Resources,4.0,2564.0,1,No,12,3,1
1042,30.0,No,Travel_Rarely,Research & Development,1.0,Medical,4,Male,3,1,Laboratory Technician,2.0,3748.0,1,No,13,3,12
1043,,Yes,Travel_Rarely,Sales,8.0,Technical Degree,4,Male,2,2,Sales Executive,1.0,5326.0,6,No,17,3,4
1044,54.0,No,Travel_Frequently,Research & Development,1.0,Life Sciences,4,Female,3,3,Manufacturing Director,3.0,,7,No,17,3,5
1045,36.0,No,Travel_Frequently,,4.0,Life Sciences,4,Female,3,2,Manufacturing Director,2.0,5131.0,7,No,13,3,4
1046,35.0,Yes,Travel_Rarely,Research & Development,23.0,Life Sciences,2,Male,2,2,Manufacturing Director,3.0,5916.0,3,Yes,13,3,1
1047,55.0,No,Travel_Frequently,Research & Development,,Life Sciences,4,Male,3,3,Manufacturing Director,2.0,10976.0,3,No,18,3,3
1048,50.0,No,,Research & Development,10.0,Technical Degree,4,Male,2,3,Healthcare Representative,4.0,10496.0,6,No,15,3,4
1049,34.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Male,3,1,Research Scientist,4.0,2691.0,1,No,12,3,10
1050,35.0,No,Travel_Rarely,Research & Development,18.0,Life Sciences,2,Male,4,2,Research Scientist,1.0,5208.0,1,No,11,3,16
1051,32.0,Yes,Travel_Frequently,,5.0,Life Sciences,1,Female,4,1,Research Scientist,3.0,2432.0,3,Yes,14,3,4
1052,34.0,No,,Research & Development,,Life Sciences,4,Female,3,2,Research Scientist,2.0,5433.0,1,No,12,3,11
1053,25.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Female,3,2,Manufacturing Director,3.0,4898.0,0,No,12,3,4
1054,,Yes,Travel_Rarely,Research & Development,24.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,,5,Yes,14,3,4
1055,31.0,No,Travel_Rarely,Research & Development,2.0,Medical,4,Female,1,1,Laboratory Technician,4.0,1129.0,1,Yes,11,3,1
1056,31.0,Yes,Travel_Frequently,Sales,26.0,Marketing,1,Male,3,2,Sales Executive,4.0,5617.0,1,Yes,11,3,10
1057,40.0,No,Travel_Rarely,Research & Development,10.0,Life Sciences,4,Female,4,1,Laboratory Technician,3.0,2213.0,3,Yes,13,3,7
1058,32.0,No,,Research & Development,3.0,Life Sciences,3,Female,3,3,Research Director,4.0,11159.0,3,No,15,3,7
1059,24.0,No,Non-Travel,Research & Development,4.0,Life Sciences,1,Male,2,1,Laboratory Technician,,,0,No,17,3,5
1060,28.0,No,Travel_Rarely,Research & Development,29.0,Life Sciences,3,Male,1,2,Manufacturing Director,2.0,6549.0,1,No,14,3,8
1061,36.0,Yes,Travel_Rarely,Sales,13.0,Marketing,2,Male,2,2,Sales Executive,1.0,6134.0,5,Yes,13,3,2
1062,35.0,Yes,Travel_Rarely,Sales,15.0,Medical,1,Male,1,2,Sales Executive,4.0,5440.0,6,Yes,14,3,2
1063,30.0,Yes,Travel_Frequently,Sales,26.0,Marketing,3,Female,2,2,Sales Executive,1.0,,5,No,15,3,6
1064,34.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,2,2,Manufacturing Director,3.0,9547.0,1,No,17,3,10
1065,19.0,Yes,Travel_Rarely,Human Resources,2.0,Technical Degree,1,Male,2,1,Human Resources,4.0,,1,No,12,3,1
1066,44.0,Yes,Travel_Rarely,Research & Development,15.0,Medical,1,Female,3,3,Healthcare Representative,4.0,7978.0,1,No,11,3,10
1067,,Yes,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,4084.0,1,No,12,3,7
1068,,No,Travel_Rarely,Sales,,Marketing,2,Male,3,2,Sales Executive,4.0,,3,Yes,12,3,0
1069,,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
1070,50.0,Yes,,Sales,,Other,4,Male,3,2,Sales Executive,3.0,4728.0,3,Yes,14,3,0
1071,51.0,Yes,Travel_Frequently,Research & Development,8.0,Life Sciences,1,Male,1,3,Manufacturing Director,4.0,,2,No,15,3,4
1072,44.0,No,Travel_Rarely,Research & Development,20.0,Life Sciences,4,Male,3,1,Research Scientist,2.0,3420.0,1,No,13,3,5
1073,29.0,No,Non-Travel,,1.0,Technical Degree,4,Male,3,2,Manufacturing Director,3.0,4319.0,1,No,13,3,10
1074,32.0,No,Travel_Rarely,Sales,2.0,Marketing,3,Male,3,2,Sales Executive,2.0,4078.0,0,Yes,13,3,3
1075,29.0,Yes,Travel_Rarely,Human Resources,13.0,Human Resources,1,Male,2,1,Human Resources,1.0,2335.0,4,Yes,15,3,2
1076,22.0,Yes,Travel_Rarely,Research & Development,3.0,Life Sciences,2,Female,3,2,Manufacturing Director,3.0,4171.0,0,Yes,19,3,3
1077,54.0,No,Travel_Rarely,Research & Development,9.0,Life Sciences,1,Female,3,2,Research Scientist,3.0,2897.0,3,No,11,3,4
1078,29.0,No,Travel_Rarely,,,Life Sciences,1,Female,3,1,Research Scientist,4.0,3760.0,1,No,15,3,3
1079,34.0,No,Travel_Rarely,,,Life Sciences,4,Male,2,2,Manufacturing Director,1.0,5957.0,6,No,13,3,11
1080,35.0,No,Travel_Frequently,Sales,11.0,Marketing,4,Male,3,2,Sales Executive,4.0,4968.0,1,No,11,3,5
1081,,No,Non-Travel,Research & Development,3.0,Life Sciences,3,Male,2,1,Research Scientist,4.0,2979.0,3,No,17,3,0
1082,51.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Male,3,1,Research Scientist,4.0,2723.0,1,No,11,3,1
1083,39.0,Yes,,Research & Development,2.0,Life Sciences,1,Male,3,4,Healthcare Representative,4.0,12169.0,7,No,11,3,18
1084,19.0,No,Travel_Rarely,Research & Development,3.0,Medical,2,Female,3,1,Laboratory Technician,2.0,1483.0,1,No,14,3,1
1085,30.0,Yes,Travel_Rarely,Research & Development,22.0,Life Sciences,1,Female,3,1,Research Scientist,3.0,2132.0,4,Yes,11,3,5
1086,33.0,No,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,2909.0,1,Yes,11,3,8
1087,,No,Travel_Rarely,Sales,5.0,Life Sciences,2,Female,3,3,Sales Executive,4.0,9419.0,2,No,12,3,10
1088,37.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Male,2,2,Manufacturing Director,3.0,5993.0,1,No,18,3,7
1089,,No,Travel_Rarely,Research & Development,5.0,Life Sciences,3,Female,2,1,Research Scientist,4.0,2911.0,1,No,13,3,2
1090,26.0,Yes,Travel_Rarely,,16.0,Medical,1,Male,3,1,Laboratory Technician,2.0,2373.0,2,Yes,13,3,3
1091,31.0,Yes,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,4084.0,1,No,12,3,7
1092,36.0,No,Travel_Rarely,Research & Development,6.0,Life Sciences,3,Male,1,1,Laboratory Technician,3.0,2741.0,1,No,14,3,7
1093,44.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Male,4,2,Healthcare Representative,1.0,5033.0,2,No,15,3,2
1094,21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,2679.0,1,No,13,3,1
1095,36.0,No,,,6.0,Life Sciences,1,Male,4,2,Laboratory Technician,1.0,5562.0,3,Yes,13,3,3
1096,36.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,2543.0,4,No,13,3,2
1097,38.0,Yes,Travel_Rarely,Research & Development,29.0,Medical,2,Male,3,2,Healthcare Representative,1.0,6673.0,7,Yes,19,3,1
1098,48.0,No,Travel_Rarely,Research & Development,20.0,Medical,4,Male,3,1,Research Scientist,3.0,2259.0,4,No,17,3,0
1099,29.0,No,Travel_Frequently,,2.0,Life Sciences,1,Male,3,2,Healthcare Representative,4.0,8853.0,1,No,19,3,6
1100,38.0,No,Travel_Frequently,Research & Development,10.0,Medical,3,Male,3,1,Research Scientist,3.0,2684.0,0,No,17,3,2
1101,35.0,Yes,Travel_Rarely,Sales,15.0,Medical,1,Male,1,2,Sales Executive,4.0,5440.0,6,Yes,14,3,2
1102,40.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,3,Male,3,2,Research Scientist,4.0,4661.0,1,No,13,3,9
1103,,Yes,Travel_Rarely,Sales,,Marketing,1,Female,1,2,Sales Executive,3.0,5346.0,8,No,13,3,4
1104,,Yes,Travel_Rarely,Research & Development,8.0,Medical,4,Male,2,1,Laboratory Technician,3.0,3989.0,1,Yes,11,3,5
1105,43.0,No,Travel_Frequently,Research & Development,1.0,Life Sciences,4,Female,3,2,Healthcare Representative,4.0,5562.0,4,No,13,3,5
1106,32.0,Yes,Travel_Rarely,Sales,4.0,Medical,4,Male,1,3,Sales Executive,4.0,,1,No,11,3,14
1107,28.0,No,Non-Travel,Research & Development,1.0,Life Sciences,3,Female,1,2,Laboratory Technician,4.0,6674.0,0,No,11,3,9
1108,31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,2,Female,1,1,Sales Representative,3.0,1359.0,1,No,12,3,1
1109,27.0,No,Travel_Frequently,Research & Development,15.0,Life Sciences,4,Female,2,1,Research Scientist,1.0,4774.0,0,No,19,3,7
1110,29.0,Yes,Travel_Rarely,Research & Development,8.0,Other,2,Male,1,1,Laboratory Technician,1.0,2119.0,1,Yes,11,3,7
1111,24.0,No,Travel_Frequently,Sales,,Medical,4,Male,3,1,Sales Representative,4.0,2400.0,0,No,13,3,2
1112,26.0,Yes,Travel_Frequently,Research & Development,,Medical,3,Female,2,1,Research Scientist,3.0,,1,Yes,14,3,8
1113,31.0,Yes,Travel_Rarely,Sales,6.0,Life Sciences,2,Male,1,2,Sales Executive,3.0,6172.0,4,Yes,18,3,7
1114,34.0,No,Travel_Rarely,Research & Development,1.0,Medical,1,Male,3,2,Manufacturing Director,2.0,4325.0,1,No,15,3,5
1115,42.0,No,Travel_Frequently,Research & Development,9.0,Medical,1,Female,3,1,Laboratory Technician,4.0,,1,No,13,3,12
1116,32.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,1,Male,3,1,Research Scientist,3.0,3433.0,6,No,13,3,5
1117,38.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Female,3,1,Research Scientist,1.0,,3,No,17,3,0
1118,,Yes,Travel_Rarely,Research & Development,3.0,Life Sciences,3,Male,3,1,Laboratory Technician,,1420.0,1,No,13,3,0
1119,,Yes,Travel_Frequently,Sales,27.0,Life Sciences,2,Female,4,2,Sales Executive,3.0,6397.0,4,Yes,12,3,5
1120,41.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,2,Female,3,2,Sales Executive,4.0,5993.0,8,Yes,11,3,6
1121,49.0,No,Travel_Frequently,Sales,2.0,Medical,4,Male,2,2,Sales Executive,2.0,5390.0,2,No,14,3,9
1122,27.0,No,Travel_Rarely,Sales,9.0,Marketing,4,Male,3,2,Sales Executive,4.0,4105.0,1,No,14,3,7
1123,38.0,No,Travel_Rarely,Research & Development,15.0,Life Sciences,3,Male,2,3,Research Director,4.0,11510.0,0,Yes,14,3,11
1124,24.0,No,Travel_Rarely,Sales,10.0,Marketing,4,Female,3,2,Sales Executive,,4260.0,1,Yes,12,3,5
1125,34.0,Yes,Travel_Rarely,,9.0,Technical Degree,1,Female,3,1,Human Resources,3.0,2742.0,1,No,15,3,2
1126,,Yes,Travel_Frequently,,1.0,Medical,3,Male,3,1,Research Scientist,,2342.0,1,Yes,12,3,5
1127,58.0,Yes,Travel_Rarely,,7.0,Medical,3,Female,2,3,Manufacturing Director,1.0,10008.0,7,Yes,14,3,10
1128,34.0,No,Travel_Rarely,Sales,15.0,Medical,3,Female,3,2,Sales Executive,1.0,6125.0,1,No,12,3,10
1129,25.0,No,Travel_Rarely,Research & Development,7.0,Medical,4,Male,2,1,Research Scientist,4.0,2889.0,1,No,11,3,2
1130,21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,2679.0,1,No,13,3,1
1131,34.0,No,Travel_Frequently,Research & Development,10.0,Technical Degree,4,Male,2,2,Healthcare Representative,3.0,5063.0,1,No,14,3,8
1132,28.0,Yes,Travel_Frequently,Research & Development,,Medical,3,Male,2,1,Laboratory Technician,1.0,2561.0,7,No,11,3,0
1133,35.0,Yes,Travel_Rarely,Sales,15.0,Medical,1,Male,1,2,Sales Executive,4.0,,6,Yes,14,3,2
1134,50.0,No,Travel_Rarely,Research & Development,1.0,Medical,3,Male,2,1,Laboratory Technician,3.0,3690.0,2,No,15,3,3
1135,21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,,1,No,13,3,1
1136,36.0,Yes,Travel_Rarely,Research & Development,9.0,Medical,4,Male,2,1,Research Scientist,3.0,3388.0,0,Yes,17,3,1
1137,29.0,No,Travel_Rarely,Research & Development,3.0,Medical,2,Male,3,1,Laboratory Technician,1.0,4723.0,1,Yes,18,3,10
1138,36.0,No,Travel_Rarely,Research & Development,3.0,Technical Degree,3,Male,3,2,Research Scientist,2.0,4485.0,4,No,12,3,8
1139,58.0,No,Travel_Rarely,Research & Development,23.0,Life Sciences,1,Male,3,1,Research Scientist,3.0,2372.0,1,No,12,3,2
1140,25.0,No,Travel_Rarely,Research & Development,19.0,Medical,4,Male,3,1,Laboratory Technician,4.0,3669.0,3,No,11,3,3
1141,18.0,Yes,Non-Travel,,8.0,Medical,3,Male,3,1,Laboratory Technician,3.0,1904.0,1,No,12,3,0
1142,32.0,No,Travel_Rarely,,5.0,Life Sciences,4,Female,2,2,Research Scientist,2.0,,3,No,12,3,7
1143,41.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,2,Female,3,2,Sales Executive,4.0,5993.0,8,Yes,11,3,6
1144,32.0,No,Travel_Rarely,,4.0,Life Sciences,3,Female,2,2,Manufacturing Director,3.0,6162.0,1,No,12,3,14
1145,32.0,Yes,Travel_Rarely,Sales,,Marketing,3,Male,2,2,Sales Executive,2.0,9907.0,7,Yes,12,3,2
1146,26.0,Yes,Travel_Rarely,,25.0,Life Sciences,1,Male,1,1,Laboratory Technician,3.0,2293.0,1,No,12,3,1
1147,25.0,No,Travel_Rarely,,1.0,Medical,4,Female,3,1,Research Scientist,2.0,2096.0,1,No,18,3,2
1148,33.0,No,Travel_Rarely,Sales,10.0,Marketing,2,Male,3,2,Sales Executive,3.0,5487.0,1,No,14,3,10
1149,20.0,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
1150,27.0,No,Travel_Rarely,Research & Development,4.0,Life Sciences,1,Male,3,1,Research Scientist,3.0,2517.0,1,No,11,3,5
1151,,Yes,Travel_Rarely,Research & Development,3.0,Life Sciences,1,Male,3,1,Laboratory Technician,1.0,2362.0,4,No,12,3,3
1152,27.0,No,Travel_Rarely,Research & Development,6.0,Life Sciences,4,Male,2,1,Research Scientist,3.0,2539.0,1,No,13,3,4
1153,33.0,No,,Research & Development,4.0,Medical,1,Female,2,1,Laboratory Technician,2.0,3838.0,8,No,11,3,5
1154,20.0,No,Travel_Rarely,Sales,21.0,Marketing,3,Male,4,1,Sales Representative,4.0,2678.0,1,No,17,3,2
1155,50.0,Yes,Travel_Frequently,Sales,8.0,Technical Degree,2,Male,3,2,Sales Executive,3.0,6796.0,3,Yes,14,3,4
1156,40.0,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
1157,38.0,No,Travel_Rarely,Sales,2.0,Marketing,4,Male,3,3,Sales Executive,2.0,7351.0,7,No,16,3,1
1158,34.0,Yes,Travel_Frequently,Sales,6.0,Marketing,4,Female,1,1,Sales Representative,3.0,2351.0,0,No,16,3,2
1159,32.0,Yes,Travel_Rarely,Sales,2.0,Marketing,3,Male,2,2,Sales Executive,2.0,9907.0,7,Yes,12,3,2
1160,34.0,No,Travel_Frequently,Research & Development,,Life Sciences,3,Female,2,1,Research Scientist,4.0,2553.0,1,No,16,3,5
1161,46.0,Yes,Travel_Rarely,Sales,,Marketing,1,Male,3,3,Sales Executive,4.0,10096.0,4,No,11,3,7
1162,31.0,Yes,Travel_Rarely,,16.0,Marketing,1,Male,3,3,Sales Executive,3.0,8161.0,2,No,13,3,1
1163,35.0,No,Non-Travel,Sales,8.0,Marketing,3,Female,2,3,Sales Executive,4.0,,4,Yes,11,3,13
1164,,No,Travel_Frequently,Sales,2.0,Marketing,3,Female,2,3,Sales Executive,2.0,7525.0,2,No,12,3,15
1165,30.0,Yes,Travel_Rarely,Sales,9.0,Medical,2,Male,3,1,Sales Representative,4.0,1081.0,1,No,13,3,1
1166,27.0,No,Travel_Rarely,Research & Development,3.0,Medical,1,Male,2,1,Research Scientist,4.0,2045.0,0,No,13,3,4
1167,59.0,No,Travel_Rarely,Research & Development,18.0,Medical,4,Male,3,3,Manufacturing Director,4.0,10512.0,6,No,12,3,9
1168,31.0,Yes,Travel_Rarely,Sales,13.0,Medical,2,Male,3,2,Sales Executive,1.0,4233.0,2,No,17,3,3
1169,46.0,No,Travel_Rarely,Sales,2.0,Life Sciences,3,Male,3,3,Sales Executive,4.0,,4,Yes,12,3,10
1170,25.0,No,Travel_Rarely,Sales,13.0,Medical,2,Male,3,1,Sales Representative,3.0,2096.0,1,No,11,3,7
1171,23.0,No,Travel_Rarely,,2.0,Technical Degree,3,Male,3,1,Sales Representative,1.0,2322.0,3,No,13,3,0
1172,27.0,No,Travel_Frequently,Sales,,Life Sciences,4,Female,3,2,Sales Executive,3.0,9981.0,1,No,14,3,7
1173,34.0,No,Travel_Rarely,Sales,10.0,Life Sciences,3,Female,3,1,Sales Representative,3.0,2220.0,1,Yes,19,3,1
1174,44.0,Yes,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Male,3,1,Research Scientist,3.0,,1,Yes,11,3,6
1175,34.0,No,Travel_Rarely,Research & Development,8.0,Life Sciences,2,Female,3,2,Manufacturing Director,1.0,5121.0,3,No,14,3,0
1176,28.0,No,Travel_Rarely,Human Resources,8.0,Medical,2,Male,2,1,Human Resources,4.0,4936.0,1,No,13,3,5
1177,,No,Travel_Rarely,Research & Development,16.0,Life Sciences,4,Female,2,3,Healthcare Representative,2.0,8606.0,1,No,19,3,11
1178,47.0,Yes,Non-Travel,Research & Development,,Life Sciences,1,Male,3,3,Manager,2.0,11849.0,1,Yes,12,3,10
1179,38.0,No,Travel_Rarely,Research & Development,1.0,Technical Degree,4,Female,3,3,Research Director,1.0,13582.0,1,No,13,3,15
1180,,Yes,Travel_Rarely,Sales,21.0,Other,4,Male,2,1,Sales Representative,2.0,2121.0,1,Yes,13,3,1
1181,53.0,Yes,Travel_Rarely,Sales,24.0,Life Sciences,1,Male,3,3,Sales Executive,1.0,10448.0,6,Yes,13,3,2
1182,26.0,Yes,Travel_Rarely,Human Resources,20.0,Medical,4,Female,3,1,Human Resources,2.0,,0,Yes,11,3,5
1183,23.0,No,Travel_Rarely,Research & Development,4.0,Medical,3,Female,3,1,Laboratory Technician,2.0,3295.0,1,No,13,3,3
1184,35.0,Yes,Travel_Rarely,Research & Development,,Life Sciences,2,Male,2,2,Manufacturing Director,3.0,5916.0,3,Yes,13,3,1
1185,29.0,No,Travel_Frequently,Research & Development,20.0,Medical,4,Male,3,1,Laboratory Technician,4.0,3812.0,1,No,13,3,11
1186,40.0,No,Travel_Frequently,Research & Development,,Medical,4,Male,3,1,Research Scientist,2.0,3617.0,8,Yes,14,3,1
1187,33.0,Yes,Travel_Rarely,Research & Development,1.0,Other,4,Male,3,1,Research Scientist,4.0,2686.0,1,Yes,13,3,10
1188,28.0,No,Travel_Rarely,Research & Development,3.0,Medical,4,Female,3,3,Manufacturing Director,2.0,7655.0,0,No,17,3,9
1189,24.0,No,,Research & Development,9.0,Life Sciences,3,Male,2,1,Laboratory Technician,2.0,2694.0,1,No,11,3,1
1190,31.0,Yes,Travel_Rarely,Sales,,Marketing,1,Male,3,3,Sales Executive,3.0,8161.0,2,No,13,3,1
1191,24.0,No,,Research & Development,23.0,Medical,2,Male,4,1,Research Scientist,4.0,2725.0,1,Yes,11,3,6
1192,25.0,Yes,Travel_Rarely,Sales,9.0,Life Sciences,1,Male,2,1,Sales Representative,1.0,4400.0,3,No,12,3,3
1193,41.0,No,Travel_Rarely,Sales,23.0,Life Sciences,4,Male,3,3,Sales Executive,3.0,,3,Yes,16,3,2
1194,33.0,No,Travel_Rarely,Research & Development,2.0,Medical,3,Male,3,1,Laboratory Technician,4.0,2496.0,4,No,11,3,1
1195,28.0,Yes,Travel_Rarely,Research & Development,,Medical,1,Male,1,1,Research Scientist,4.0,3464.0,5,Yes,13,3,3
1196,34.0,Yes,Travel_Rarely,Research & Development,6.0,Medical,2,Male,3,1,Research Scientist,1.0,2960.0,2,No,11,3,4
1197,37.0,Yes,Travel_Frequently,Research & Development,10.0,Medical,1,Male,3,3,Manufacturing Director,3.0,10048.0,6,No,11,3,1
1198,40.0,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
1199,23.0,Yes,Travel_Frequently,Sales,9.0,Marketing,4,Male,3,1,Sales Representative,1.0,1790.0,1,No,19,3,1
1200,,No,Travel_Rarely,Sales,25.0,Medical,3,Male,2,3,Sales Executive,4.0,10798.0,5,No,13,3,1
1201,54.0,No,Travel_Rarely,,3.0,Marketing,4,Female,3,2,Sales Executive,1.0,5940.0,2,No,14,3,6
1202,30.0,Yes,Travel_Frequently,,12.0,Life Sciences,2,Male,2,1,Sales Representative,1.0,2033.0,1,No,18,3,1
1203,25.0,Yes,Travel_Rarely,Sales,5.0,Marketing,3,Male,2,2,Sales Executive,3.0,5744.0,1,Yes,11,3,6
1204,29.0,No,Travel_Frequently,Research & Development,1.0,Life Sciences,2,Male,1,1,Research Scientist,4.0,2720.0,1,No,18,3,10
1205,36.0,Yes,Travel_Rarely,Research & Development,16.0,Life Sciences,3,Female,4,1,Laboratory Technician,1.0,2743.0,1,No,16,3,17
1206,24.0,Yes,Travel_Rarely,Sales,,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
1207,37.0,No,Travel_Rarely,Research & Development,10.0,Life Sciences,4,Male,4,1,Research Scientist,4.0,4680.0,3,No,17,3,1
1208,27.0,Yes,Travel_Rarely,Research & Development,17.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,2394.0,1,Yes,13,3,8
1209,31.0,Yes,Travel_Frequently,Research & Development,1.0,Life Sciences,3,Female,4,3,Manufacturing Director,2.0,7446.0,1,No,11,3,10
1210,45.0,No,Non-Travel,Research & Development,23.0,Life Sciences,4,Male,3,2,Laboratory Technician,1.0,3633.0,1,Yes,15,3,9
1211,40.0,No,Non-Travel,Research & Development,8.0,Life Sciences,4,Male,3,2,Healthcare Representative,4.0,4069.0,3,Yes,18,3,2
1212,31.0,Yes,Travel_Frequently,Research & Development,29.0,Medical,3,Male,2,1,Laboratory Technician,2.0,3479.0,0,No,11,3,5
1213,,No,,Research & Development,6.0,Medical,4,Male,3,1,Laboratory Technician,1.0,4721.0,2,Yes,13,3,18
1214,40.0,No,Travel_Rarely,,2.0,Medical,3,Female,3,1,Research Scientist,,2001.0,2,No,14,3,5
1215,44.0,No,Travel_Rarely,Research & Development,,Medical,2,Male,3,1,Research Scientist,4.0,2436.0,6,Yes,12,3,4
1216,29.0,No,Travel_Rarely,Research & Development,,Technical Degree,4,Female,2,1,Research Scientist,1.0,2109.0,1,No,13,3,1
1217,25.0,Yes,Travel_Rarely,Sales,9.0,Life Sciences,1,Male,2,1,Sales Representative,1.0,4400.0,3,No,12,3,3
1218,18.0,Yes,Non-Travel,Research & Development,8.0,Medical,3,Male,3,1,Laboratory Technician,3.0,1904.0,1,No,12,3,0
1219,26.0,No,Travel_Frequently,,,Medical,1,Male,3,2,Healthcare Representative,1.0,4741.0,1,Yes,13,3,5
1220,43.0,No,Travel_Rarely,Sales,2.0,Medical,4,Male,3,2,Sales Executive,4.0,7847.0,1,Yes,17,3,10
1221,32.0,No,Travel_Rarely,Research & Development,29.0,Life Sciences,3,Female,2,1,Laboratory Technician,,2837.0,1,No,13,3,6
1222,50.0,Yes,Travel_Frequently,Sales,,Technical Degree,2,Male,3,2,Sales Executive,3.0,6796.0,3,Yes,14,3,4
1223,39.0,No,Travel_Rarely,Sales,4.0,Life Sciences,4,Female,2,2,Sales Executive,3.0,5902.0,4,No,14,3,15
1224,27.0,Yes,Travel_Frequently,Human Resources,22.0,Human Resources,1,Female,2,1,Human Resources,,2863.0,1,No,12,3,1
1225,28.0,Yes,Travel_Frequently,Sales,1.0,Technical Degree,1,Male,3,1,Sales Representative,3.0,2909.0,3,No,15,3,3
1226,34.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,3,2,Manufacturing Director,3.0,4033.0,2,No,11,3,3
1227,56.0,No,,Research & Development,8.0,Life Sciences,3,Female,3,1,Research Scientist,1.0,4257.0,4,Yes,18,3,2
1228,35.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Female,1,1,Research Scientist,4.0,2977.0,1,No,12,3,4
1229,20.0,Yes,Travel_Frequently,Research & Development,6.0,Life Sciences,4,Female,2,1,Laboratory Technician,4.0,2926.0,1,Yes,18,3,1
1230,34.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,3,Male,4,2,Manufacturing Director,4.0,4724.0,1,No,13,3,9
1231,26.0,No,Travel_Frequently,,1.0,Life Sciences,1,Female,1,1,Laboratory Technician,4.0,4364.0,3,No,14,3,2
1232,25.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,4,2,Manufacturing Director,3.0,,1,No,17,3,7
1233,,No,,Sales,29.0,Marketing,1,Female,2,2,Sales Executive,4.0,5468.0,1,No,14,3,12
1234,18.0,Yes,Travel_Frequently,Sales,5.0,Marketing,2,Male,3,1,Sales Representative,2.0,1878.0,1,Yes,14,3,0
1235,40.0,No,Travel_Rarely,Research & Development,2.0,Medical,3,Male,3,1,Research Scientist,3.0,2345.0,2,No,14,3,3
1236,41.0,Yes,Travel_Rarely,Research & Development,2.0,Life Sciences,2,Female,1,1,Laboratory Technician,4.0,2778.0,4,Yes,13,3,7
